"GEOCODE","var_pl94_use","count"
"440070001011011","tot_a18p_r1_all",188
"440070001011011","tot_a18p_r1_w",6
"440070001011011","tot_a18p_r1_b",136
"440070001011011","tot_a18p_r1_na",0
"440070001011011","tot_a18p_r1_a",0
"440070001011011","tot_a18p_r1_pi",0
"440070001011011","tot_a18p_r1_o",46
"440070001011011","tot_a18p_r2p_all",0
"440070001011011","tot_a18p_hl_yn",188
"440070001011011","tot_a18p_hl_y",52
"440070001011011","tot_a18p_hl_n",136
"440070001011011","tot_a18p_r1p_all_hl_n",136
"440070001011011","tot_a18p_r1_w_hl_n",0
"440070001011011","tot_a18p_r1_b_hl_n",136
"440070001011011","tot_a18p_r1_na_hl_n",0
"440070001011011","tot_a18p_r1_a_hl_n",0
"440070001011011","tot_a18p_r1_pi_hl_n",0
"440070001011011","tot_a18p_r1_o_hl_n",0
"440070001011011","tot_a18p_r2p_all_hl_n",0
"440070001024041","tot_a0p",0
"440070001024041","tot_a0p_r1_all",0
"440070001024041","tot_a0p_r1_w",0
"440070001024041","tot_a0p_r1_b",0
"440070001024041","tot_a0p_r1_na",0
"440070001024041","tot_a0p_r1_a",0
"440070001024041","tot_a0p_r1_pi",0
"440070001024041","tot_a0p_r1_o",0
"440070001024041","tot_a0p_r2p_all",0
"440070001024041","tot_a0p_hl_yn",0
"440070001024041","tot_a0p_hl_y",0
"440070001024041","tot_a0p_hl_n",0
"440070001024041","tot_a0p_r1p_all_hl_n",0
"440070001024041","tot_a0p_r1_w_hl_n",0
"440070001024041","tot_a0p_r1_b_hl_n",0
"440070001024041","tot_a0p_r1_na_hl_n",0
"440070001024041","tot_a0p_r1_a_hl_n",0
"440070001024041","tot_a0p_r1_pi_hl_n",0
"440070001024041","tot_a0p_r1_o_hl_n",0
"440070001024041","tot_a0p_r2p_all_hl_n",0
"440070001024041","tot_a18p",0
"440070001024041","tot_a18p_r1_all",0
"440070001024041","tot_a18p_r1_w",0
"440070001024041","tot_a18p_r1_b",0
"440070001024041","tot_a18p_r1_na",0
"440070001024041","tot_a18p_r1_a",0
"440070001024041","tot_a18p_r1_pi",0
"440070001024041","tot_a18p_r1_o",0
"440070001024041","tot_a18p_r2p_all",0
"440070001024041","tot_a18p_hl_yn",0
"440070001024041","tot_a18p_hl_y",0
"440070001024041","tot_a18p_hl_n",0
"440070001024041","tot_a18p_r1p_all_hl_n",0
"440070001024041","tot_a18p_r1_w_hl_n",0
"440070001024041","tot_a18p_r1_b_hl_n",0
"440070001024041","tot_a18p_r1_na_hl_n",0
"440070001024041","tot_a18p_r1_a_hl_n",0
"440070001024041","tot_a18p_r1_pi_hl_n",0
"440070001024041","tot_a18p_r1_o_hl_n",0
"440070001024041","tot_a18p_r2p_all_hl_n",0
"440070001022011","tot_a0p",0
"440070001022011","tot_a0p_r1_all",0
"440070001022011","tot_a0p_r1_w",0
"440070001022011","tot_a0p_r1_b",0
"440070001022011","tot_a0p_r1_na",0
"440070001022011","tot_a0p_r1_a",0
"440070001022011","tot_a0p_r1_pi",0
"440070001022011","tot_a0p_r1_o",0
"440070001022011","tot_a0p_r2p_all",0
"440070001022011","tot_a0p_hl_yn",0
"440070001022011","tot_a0p_hl_y",0
"440070001022011","tot_a0p_hl_n",0
"440070001022011","tot_a0p_r1p_all_hl_n",0
"440070001022011","tot_a0p_r1_w_hl_n",0
"440070001022011","tot_a0p_r1_b_hl_n",0
"440070001022011","tot_a0p_r1_na_hl_n",0
"440070001022011","tot_a0p_r1_a_hl_n",0
"440070001022011","tot_a0p_r1_pi_hl_n",0
"440070001022011","tot_a0p_r1_o_hl_n",0
"440070001022011","tot_a0p_r2p_all_hl_n",0
"440070001022011","tot_a18p",0
"440070001022011","tot_a18p_r1_all",0
"440070001022011","tot_a18p_r1_w",0
"440070001022011","tot_a18p_r1_b",0
"440070001022011","tot_a18p_r1_na",0
"440070001022011","tot_a18p_r1_a",0
"440070001022011","tot_a18p_r1_pi",0
"440070001022011","tot_a18p_r1_o",0
"440070001022011","tot_a18p_r2p_all",0
"440070001022011","tot_a18p_hl_yn",0
"440070001022011","tot_a18p_hl_y",0
"440070001022011","tot_a18p_hl_n",0
"440070001022011","tot_a18p_r1p_all_hl_n",0
"440070001022011","tot_a18p_r1_w_hl_n",0
"440070001022011","tot_a18p_r1_b_hl_n",0
"440070001022011","tot_a18p_r1_na_hl_n",0
"440070001022011","tot_a18p_r1_a_hl_n",0
"440070001022011","tot_a18p_r1_pi_hl_n",0
"440070001022011","tot_a18p_r1_o_hl_n",0
"440070001022011","tot_a18p_r2p_all_hl_n",0
"440070001011008","tot_a0p",86
"440070001011008","tot_a0p_r1_all",86
"440070001011008","tot_a0p_r1_w",0
"440070001011008","tot_a0p_r1_b",80
"440070001011008","tot_a0p_r1_na",0
"440070001011008","tot_a0p_r1_a",0
"440070001011008","tot_a0p_r1_pi",0
"440070001011008","tot_a0p_r1_o",6
"440070001011008","tot_a0p_r2p_all",0
"440070001011008","tot_a0p_hl_yn",86
"440070001011008","tot_a0p_hl_y",86
"440070001011008","tot_a0p_hl_n",0
"440070001011008","tot_a0p_r1p_all_hl_n",0
"440070001011008","tot_a0p_r1_w_hl_n",0
"440070001011008","tot_a0p_r1_b_hl_n",0
"440070001011008","tot_a0p_r1_na_hl_n",0
"440070001011008","tot_a0p_r1_a_hl_n",0
"440070001011008","tot_a0p_r1_pi_hl_n",0
"440070001011008","tot_a0p_r1_o_hl_n",0
"440070001011008","tot_a0p_r2p_all_hl_n",0
"440070001011008","tot_a18p",86
"440070001011008","tot_a18p_r1_all",86
"440070001011008","tot_a18p_r1_w",0
"440070001011008","tot_a18p_r1_b",80
"440070001011008","tot_a18p_r1_na",0
"440070001011008","tot_a18p_r1_a",0
"440070001011008","tot_a18p_r1_pi",0
"440070001011008","tot_a18p_r1_o",6
"440070001011008","tot_a18p_r2p_all",0
"440070001011008","tot_a18p_hl_yn",86
"440070001011008","tot_a18p_hl_y",86
"440070001011008","tot_a18p_hl_n",0
"440070001011008","tot_a18p_r1p_all_hl_n",0
"440070001011008","tot_a18p_r1_w_hl_n",0
"440070001011008","tot_a18p_r1_b_hl_n",0
"440070001011008","tot_a18p_r1_na_hl_n",0
"440070001011008","tot_a18p_r1_a_hl_n",0
"440070001011008","tot_a18p_r1_pi_hl_n",0
"440070001011008","tot_a18p_r1_o_hl_n",0
"440070001011008","tot_a18p_r2p_all_hl_n",0
"440070001013013","tot_a0p",128
"440070001013013","tot_a0p_r1_all",122
"440070001013013","tot_a0p_r1_w",53
"440070001013013","tot_a0p_r1_b",17
"440070001013013","tot_a0p_r1_na",0
"440070001013013","tot_a0p_r1_a",14
"440070001013013","tot_a0p_r1_pi",0
"440070001013013","tot_a0p_r1_o",38
"440070001013013","tot_a0p_r2p_all",6
"440070001013013","tot_a0p_hl_yn",128
"440070001013013","tot_a0p_hl_y",54
"440070001013013","tot_a0p_hl_n",74
"440070001013013","tot_a0p_r1p_all_hl_n",68
"440070001013013","tot_a0p_r1_w_hl_n",37
"440070001013013","tot_a0p_r1_b_hl_n",17
"440070001013013","tot_a0p_r1_na_hl_n",0
"440070001013013","tot_a0p_r1_a_hl_n",14
"440070001013013","tot_a0p_r1_pi_hl_n",0
"440070001013013","tot_a0p_r1_o_hl_n",0
"440070001013013","tot_a0p_r2p_all_hl_n",6
"440070001013013","tot_a18p",122
"440070001013013","tot_a18p_r1_all",122
"440070001013013","tot_a18p_r1_w",53
"440070001013013","tot_a18p_r1_b",17
"440070001013013","tot_a18p_r1_na",0
"440070001013013","tot_a18p_r1_a",14
"440070001013013","tot_a18p_r1_pi",0
"440070001013013","tot_a18p_r1_o",38
"440070001013013","tot_a18p_r2p_all",0
"440070001013013","tot_a18p_hl_yn",122
"440070001013013","tot_a18p_hl_y",54
"440070001013013","tot_a18p_hl_n",68
"440070001013013","tot_a18p_r1p_all_hl_n",68
"440070001013013","tot_a18p_r1_w_hl_n",37
"440070001013013","tot_a18p_r1_b_hl_n",17
"440070001013013","tot_a18p_r1_na_hl_n",0
"440070001013013","tot_a18p_r1_a_hl_n",14
"440070001013013","tot_a18p_r1_pi_hl_n",0
"440070001013013","tot_a18p_r1_o_hl_n",0
"440070001013013","tot_a18p_r2p_all_hl_n",0
"440070001024032","tot_a0p",0
"440070001024032","tot_a0p_r1_all",0
"440070001024032","tot_a0p_r1_w",0
"440070001024032","tot_a0p_r1_b",0
"440070001024032","tot_a0p_r1_na",0
"440070001024032","tot_a0p_r1_a",0
"440070001024032","tot_a0p_r1_pi",0
"440070001024032","tot_a0p_r1_o",0
"440070001024032","tot_a0p_r2p_all",0
"440070001024032","tot_a0p_hl_yn",0
"440070001024032","tot_a0p_hl_y",0
"440070001024032","tot_a0p_hl_n",0
"440070001024032","tot_a0p_r1p_all_hl_n",0
"440070001024032","tot_a0p_r1_w_hl_n",0
"440070001024032","tot_a0p_r1_b_hl_n",0
"440070001024032","tot_a0p_r1_na_hl_n",0
"440070001024032","tot_a0p_r1_a_hl_n",0
"440070001024032","tot_a0p_r1_pi_hl_n",0
"440070001024032","tot_a0p_r1_o_hl_n",0
"440070001024032","tot_a0p_r2p_all_hl_n",0
"440070001024032","tot_a18p",0
"440070001024032","tot_a18p_r1_all",0
"440070001024032","tot_a18p_r1_w",0
"440070001024032","tot_a18p_r1_b",0
"440070001024032","tot_a18p_r1_na",0
"440070001024032","tot_a18p_r1_a",0
"440070001024032","tot_a18p_r1_pi",0
"440070001024032","tot_a18p_r1_o",0
"440070001024032","tot_a18p_r2p_all",0
"440070001024032","tot_a18p_hl_yn",0
"440070001024032","tot_a18p_hl_y",0
"440070001024032","tot_a18p_hl_n",0
"440070001024032","tot_a18p_r1p_all_hl_n",0
"440070001024032","tot_a18p_r1_w_hl_n",0
"440070001024032","tot_a18p_r1_b_hl_n",0
"440070001024032","tot_a18p_r1_na_hl_n",0
"440070001024032","tot_a18p_r1_a_hl_n",0
"440070001024032","tot_a18p_r1_pi_hl_n",0
"440070001024032","tot_a18p_r1_o_hl_n",0
"440070001024032","tot_a18p_r2p_all_hl_n",0
"440070001023007","tot_a0p",20
"440070001023007","tot_a0p_r1_all",19
"440070001023007","tot_a0p_r1_w",0
"440070001023007","tot_a0p_r1_b",9
"440070001023007","tot_a0p_r1_na",0
"440070001023007","tot_a0p_r1_a",0
"440070001023007","tot_a0p_r1_pi",0
"440070001023007","tot_a0p_r1_o",10
"440070001023007","tot_a0p_r2p_all",1
"440070001023007","tot_a0p_hl_yn",20
"440070001023007","tot_a0p_hl_y",1
"440070001023007","tot_a0p_hl_n",19
"440070001023007","tot_a0p_r1p_all_hl_n",19
"440070001023007","tot_a0p_r1_w_hl_n",0
"440070001023007","tot_a0p_r1_b_hl_n",9
"440070001023007","tot_a0p_r1_na_hl_n",0
"440070001023007","tot_a0p_r1_a_hl_n",0
"440070001023007","tot_a0p_r1_pi_hl_n",0
"440070001023007","tot_a0p_r1_o_hl_n",10
"440070001023007","tot_a0p_r2p_all_hl_n",0
"440070001023007","tot_a18p",10
"440070001023007","tot_a18p_r1_all",9
"440070001023007","tot_a18p_r1_w",0
"440070001023007","tot_a18p_r1_b",9
"440070001023007","tot_a18p_r1_na",0
"440070001023007","tot_a18p_r1_a",0
"440070001023007","tot_a18p_r1_pi",0
"440070001023007","tot_a18p_r1_o",0
"440070001023007","tot_a18p_r2p_all",1
"440070001023007","tot_a18p_hl_yn",10
"440070001023007","tot_a18p_hl_y",1
"440070001023007","tot_a18p_hl_n",9
"440070001023007","tot_a18p_r1p_all_hl_n",9
"440070001023007","tot_a18p_r1_w_hl_n",0
"440070001023007","tot_a18p_r1_b_hl_n",9
"440070001023007","tot_a18p_r1_na_hl_n",0
"440070001023007","tot_a18p_r1_a_hl_n",0
"440070001023007","tot_a18p_r1_pi_hl_n",0
"440070001023007","tot_a18p_r1_o_hl_n",0
"440070001023007","tot_a18p_r2p_all_hl_n",0
"440070001022037","tot_a0p",46
"440070001022037","tot_a0p_r1_all",46
"440070001022037","tot_a0p_r1_w",0
"440070001022037","tot_a0p_r1_b",0
"440070001022037","tot_a0p_r1_na",0
"440070001022037","tot_a0p_r1_a",0
"440070001022037","tot_a0p_r1_pi",0
"440070001022037","tot_a0p_r1_o",46
"440070001022037","tot_a0p_r2p_all",0
"440070001022037","tot_a0p_hl_yn",46
"440070001022037","tot_a0p_hl_y",46
"440070001022037","tot_a0p_hl_n",0
"440070001022037","tot_a0p_r1p_all_hl_n",0
"440070001022037","tot_a0p_r1_w_hl_n",0
"440070001022037","tot_a0p_r1_b_hl_n",0
"440070001022037","tot_a0p_r1_na_hl_n",0
"440070001022037","tot_a0p_r1_a_hl_n",0
"440070001022037","tot_a0p_r1_pi_hl_n",0
"440070001022037","tot_a0p_r1_o_hl_n",0
"440070001022037","tot_a0p_r2p_all_hl_n",0
"440070001022037","tot_a18p",46
"440070001022037","tot_a18p_r1_all",46
"440070001022037","tot_a18p_r1_w",0
"440070001022037","tot_a18p_r1_b",0
"440070001022037","tot_a18p_r1_na",0
"440070001022037","tot_a18p_r1_a",0
"440070001022037","tot_a18p_r1_pi",0
"440070001022037","tot_a18p_r1_o",46
"440070001022037","tot_a18p_r2p_all",0
"440070001022037","tot_a18p_hl_yn",46
"440070001022037","tot_a18p_hl_y",46
"440070001022037","tot_a18p_hl_n",0
"440070001022037","tot_a18p_r1p_all_hl_n",0
"440070001022037","tot_a18p_r1_w_hl_n",0
"440070001022037","tot_a18p_r1_b_hl_n",0
"440070001022037","tot_a18p_r1_na_hl_n",0
"440070001022037","tot_a18p_r1_a_hl_n",0
"440070001022037","tot_a18p_r1_pi_hl_n",0
"440070001022037","tot_a18p_r1_o_hl_n",0
"440070001022037","tot_a18p_r2p_all_hl_n",0
"440070001023000","tot_a0p",208
"440070001023000","tot_a0p_r1_all",189
"440070001023000","tot_a0p_r1_w",61
"440070001023000","tot_a0p_r1_b",0
"440070001023000","tot_a0p_r1_na",0
"440070001023000","tot_a0p_r1_a",0
"440070001023000","tot_a0p_r1_pi",0
"440070001023000","tot_a0p_r1_o",128
"440070001023000","tot_a0p_r2p_all",19
"440070001023000","tot_a0p_hl_yn",208
"440070001023000","tot_a0p_hl_y",136
"440070001023000","tot_a0p_hl_n",72
"440070001023000","tot_a0p_r1p_all_hl_n",61
"440070001023000","tot_a0p_r1_w_hl_n",61
"440070001023000","tot_a0p_r1_b_hl_n",0
"440070001023000","tot_a0p_r1_na_hl_n",0
"440070001023000","tot_a0p_r1_a_hl_n",0
"440070001023000","tot_a0p_r1_pi_hl_n",0
"440070001023000","tot_a0p_r1_o_hl_n",0
"440070001023000","tot_a0p_r2p_all_hl_n",11
"440070001023000","tot_a18p",196
"440070001023000","tot_a18p_r1_all",177
"440070001023000","tot_a18p_r1_w",61
"440070001023000","tot_a18p_r1_b",0
"440070001023000","tot_a18p_r1_na",0
"440070001023000","tot_a18p_r1_a",0
"440070001023000","tot_a18p_r1_pi",0
"440070001023000","tot_a18p_r1_o",116
"440070001023000","tot_a18p_r2p_all",19
"440070001023000","tot_a18p_hl_yn",196
"440070001023000","tot_a18p_hl_y",124
"440070001023000","tot_a18p_hl_n",72
"440070001023000","tot_a18p_r1p_all_hl_n",61
"440070001023000","tot_a18p_r1_w_hl_n",61
"440070001023000","tot_a18p_r1_b_hl_n",0
"440070001023000","tot_a18p_r1_na_hl_n",0
"440070001023000","tot_a18p_r1_a_hl_n",0
"440070001023000","tot_a18p_r1_pi_hl_n",0
"440070001023000","tot_a18p_r1_o_hl_n",0
"440070001023000","tot_a18p_r2p_all_hl_n",11
"440070001014002","tot_a0p",0
"440070001014002","tot_a0p_r1_all",0
"440070001014002","tot_a0p_r1_w",0
"440070001014002","tot_a0p_r1_b",0
"440070001014002","tot_a0p_r1_na",0
"440070001014002","tot_a0p_r1_a",0
"440070001014002","tot_a0p_r1_pi",0
"440070001014002","tot_a0p_r1_o",0
"440070001014002","tot_a0p_r2p_all",0
"440070001014002","tot_a0p_hl_yn",0
"440070001014002","tot_a0p_hl_y",0
"440070001014002","tot_a0p_hl_n",0
"440070001014002","tot_a0p_r1p_all_hl_n",0
"440070001014002","tot_a0p_r1_w_hl_n",0
"440070001014002","tot_a0p_r1_b_hl_n",0
"440070001014002","tot_a0p_r1_na_hl_n",0
"440070001014002","tot_a0p_r1_a_hl_n",0
"440070001014002","tot_a0p_r1_pi_hl_n",0
"440070001014002","tot_a0p_r1_o_hl_n",0
"440070001014002","tot_a0p_r2p_all_hl_n",0
"440070001014002","tot_a18p",0
"440070001014002","tot_a18p_r1_all",0
"440070001014002","tot_a18p_r1_w",0
"440070001014002","tot_a18p_r1_b",0
"440070001014002","tot_a18p_r1_na",0
"440070001014002","tot_a18p_r1_a",0
"440070001014002","tot_a18p_r1_pi",0
"440070001014002","tot_a18p_r1_o",0
"440070001014002","tot_a18p_r2p_all",0
"440070001014002","tot_a18p_hl_yn",0
"440070001014002","tot_a18p_hl_y",0
"440070001014002","tot_a18p_hl_n",0
"440070001014002","tot_a18p_r1p_all_hl_n",0
"440070001014002","tot_a18p_r1_w_hl_n",0
"440070001014002","tot_a18p_r1_b_hl_n",0
"440070001014002","tot_a18p_r1_na_hl_n",0
"440070001014002","tot_a18p_r1_a_hl_n",0
"440070001014002","tot_a18p_r1_pi_hl_n",0
"440070001014002","tot_a18p_r1_o_hl_n",0
"440070001014002","tot_a18p_r2p_all_hl_n",0
"440070001022039","tot_a0p",15
"440070001022039","tot_a0p_r1_all",15
"440070001022039","tot_a0p_r1_w",0
"440070001022039","tot_a0p_r1_b",0
"440070001022039","tot_a0p_r1_na",0
"440070001022039","tot_a0p_r1_a",0
"440070001022039","tot_a0p_r1_pi",0
"440070001022039","tot_a0p_r1_o",15
"440070001022039","tot_a0p_r2p_all",0
"440070001022039","tot_a0p_hl_yn",15
"440070001022039","tot_a0p_hl_y",15
"440070001022039","tot_a0p_hl_n",0
"440070001022039","tot_a0p_r1p_all_hl_n",0
"440070001022039","tot_a0p_r1_w_hl_n",0
"440070001022039","tot_a0p_r1_b_hl_n",0
"440070001022039","tot_a0p_r1_na_hl_n",0
"440070001022039","tot_a0p_r1_a_hl_n",0
"440070001022039","tot_a0p_r1_pi_hl_n",0
"440070001022039","tot_a0p_r1_o_hl_n",0
"440070001022039","tot_a0p_r2p_all_hl_n",0
"440070001022039","tot_a18p",0
"440070001022039","tot_a18p_r1_all",0
"440070001022039","tot_a18p_r1_w",0
"440070001022039","tot_a18p_r1_b",0
"440070001022039","tot_a18p_r1_na",0
"440070001022039","tot_a18p_r1_a",0
"440070001022039","tot_a18p_r1_pi",0
"440070001022039","tot_a18p_r1_o",0
"440070001022039","tot_a18p_r2p_all",0
"440070001022039","tot_a18p_hl_yn",0
"440070001022039","tot_a18p_hl_y",0
"440070001022039","tot_a18p_hl_n",0
"440070001022039","tot_a18p_r1p_all_hl_n",0
"440070001022039","tot_a18p_r1_w_hl_n",0
"440070001022039","tot_a18p_r1_b_hl_n",0
"440070001022039","tot_a18p_r1_na_hl_n",0
"440070001022039","tot_a18p_r1_a_hl_n",0
"440070001022039","tot_a18p_r1_pi_hl_n",0
"440070001022039","tot_a18p_r1_o_hl_n",0
"440070001022039","tot_a18p_r2p_all_hl_n",0
"440070001022026","tot_a0p",0
"440070001022026","tot_a0p_r1_all",0
"440070001022026","tot_a0p_r1_w",0
"440070001022026","tot_a0p_r1_b",0
"440070001022026","tot_a0p_r1_na",0
"440070001022026","tot_a0p_r1_a",0
"440070001022026","tot_a0p_r1_pi",0
"440070001022026","tot_a0p_r1_o",0
"440070001022026","tot_a0p_r2p_all",0
"440070001022026","tot_a0p_hl_yn",0
"440070001022026","tot_a0p_hl_y",0
"440070001022026","tot_a0p_hl_n",0
"440070001022026","tot_a0p_r1p_all_hl_n",0
"440070001022026","tot_a0p_r1_w_hl_n",0
"440070001022026","tot_a0p_r1_b_hl_n",0
"440070001022026","tot_a0p_r1_na_hl_n",0
"440070001022026","tot_a0p_r1_a_hl_n",0
"440070001022026","tot_a0p_r1_pi_hl_n",0
"440070001022026","tot_a0p_r1_o_hl_n",0
"440070001022026","tot_a0p_r2p_all_hl_n",0
"440070001022026","tot_a18p",0
"440070001022026","tot_a18p_r1_all",0
"440070001022026","tot_a18p_r1_w",0
"440070001022026","tot_a18p_r1_b",0
"440070001022026","tot_a18p_r1_na",0
"440070001022026","tot_a18p_r1_a",0
"440070001022026","tot_a18p_r1_pi",0
"440070001022026","tot_a18p_r1_o",0
"440070001022026","tot_a18p_r2p_all",0
"440070001022026","tot_a18p_hl_yn",0
"440070001022026","tot_a18p_hl_y",0
"440070001022026","tot_a18p_hl_n",0
"440070001022026","tot_a18p_r1p_all_hl_n",0
"440070001022026","tot_a18p_r1_w_hl_n",0
"440070001022026","tot_a18p_r1_b_hl_n",0
"440070001022026","tot_a18p_r1_na_hl_n",0
"440070001022026","tot_a18p_r1_a_hl_n",0
"440070001022026","tot_a18p_r1_pi_hl_n",0
"440070001022026","tot_a18p_r1_o_hl_n",0
"440070001022026","tot_a18p_r2p_all_hl_n",0
"440070001023014","tot_a0p",165
"440070001023014","tot_a0p_r1_all",156
"440070001023014","tot_a0p_r1_w",31
"440070001023014","tot_a0p_r1_b",9
"440070001023014","tot_a0p_r1_na",0
"440070001023014","tot_a0p_r1_a",0
"440070001023014","tot_a0p_r1_pi",0
"440070001023014","tot_a0p_r1_o",116
"440070001023014","tot_a0p_r2p_all",9
"440070001023014","tot_a0p_hl_yn",165
"440070001023014","tot_a0p_hl_y",156
"440070001023014","tot_a0p_hl_n",9
"440070001023014","tot_a0p_r1p_all_hl_n",0
"440070001023014","tot_a0p_r1_w_hl_n",0
"440070001023014","tot_a0p_r1_b_hl_n",0
"440070001023014","tot_a0p_r1_na_hl_n",0
"440070001023014","tot_a0p_r1_a_hl_n",0
"440070001023014","tot_a0p_r1_pi_hl_n",0
"440070001023014","tot_a0p_r1_o_hl_n",0
"440070001023014","tot_a0p_r2p_all_hl_n",9
"440070001023014","tot_a18p",165
"440070001023014","tot_a18p_r1_all",156
"440070001023014","tot_a18p_r1_w",31
"440070001023014","tot_a18p_r1_b",9
"440070001023014","tot_a18p_r1_na",0
"440070001023014","tot_a18p_r1_a",0
"440070001023014","tot_a18p_r1_pi",0
"440070001023014","tot_a18p_r1_o",116
"440070001023014","tot_a18p_r2p_all",9
"440070001023014","tot_a18p_hl_yn",165
"440070001023014","tot_a18p_hl_y",156
"440070001023014","tot_a18p_hl_n",9
"440070001023014","tot_a18p_r1p_all_hl_n",0
"440070001023014","tot_a18p_r1_w_hl_n",0
"440070001023014","tot_a18p_r1_b_hl_n",0
"440070001023014","tot_a18p_r1_na_hl_n",0
"440070001023014","tot_a18p_r1_a_hl_n",0
"440070001023014","tot_a18p_r1_pi_hl_n",0
"440070001023014","tot_a18p_r1_o_hl_n",0
"440070001023014","tot_a18p_r2p_all_hl_n",9
"440070002001000","tot_a0p",79
"440070002001000","tot_a0p_r1_all",28
"440070002001000","tot_a0p_r1_w",0
"440070002001000","tot_a0p_r1_b",0
"440070002001000","tot_a0p_r1_na",0
"440070002001000","tot_a0p_r1_a",0
"440070002001000","tot_a0p_r1_pi",0
"440070002001000","tot_a0p_r1_o",28
"440070002001000","tot_a0p_r2p_all",51
"440070002001000","tot_a0p_hl_yn",79
"440070002001000","tot_a0p_hl_y",28
"440070002001000","tot_a0p_hl_n",51
"440070002001000","tot_a0p_r1p_all_hl_n",0
"440070002001000","tot_a0p_r1_w_hl_n",0
"440070002001000","tot_a0p_r1_b_hl_n",0
"440070002001000","tot_a0p_r1_na_hl_n",0
"440070002001000","tot_a0p_r1_a_hl_n",0
"440070002001000","tot_a0p_r1_pi_hl_n",0
"440070002001000","tot_a0p_r1_o_hl_n",0
"440070002001000","tot_a0p_r2p_all_hl_n",51
"440070002001000","tot_a18p",51
"440070002001000","tot_a18p_r1_all",0
"440070002001000","tot_a18p_r1_w",0
"440070002001000","tot_a18p_r1_b",0
"440070002001000","tot_a18p_r1_na",0
"440070002001000","tot_a18p_r1_a",0
"440070002001000","tot_a18p_r1_pi",0
"440070002001000","tot_a18p_r1_o",0
"440070002001000","tot_a18p_r2p_all",51
"440070002001000","tot_a18p_hl_yn",51
"440070002001000","tot_a18p_hl_y",0
"440070002001000","tot_a18p_hl_n",51
"440070002001000","tot_a18p_r1p_all_hl_n",0
"440070002001000","tot_a18p_r1_w_hl_n",0
"440070002001000","tot_a18p_r1_b_hl_n",0
"440070002001000","tot_a18p_r1_na_hl_n",0
"440070002001000","tot_a18p_r1_a_hl_n",0
"440070002001000","tot_a18p_r1_pi_hl_n",0
"440070002001000","tot_a18p_r1_o_hl_n",0
"440070002001000","tot_a18p_r2p_all_hl_n",51
"440070001021008","tot_a0p",41
"440070001021008","tot_a0p_r1_all",41
"440070001021008","tot_a0p_r1_w",0
"440070001021008","tot_a0p_r1_b",0
"440070001021008","tot_a0p_r1_na",0
"440070001021008","tot_a0p_r1_a",0
"440070001021008","tot_a0p_r1_pi",0
"440070001021008","tot_a0p_r1_o",41
"440070001021008","tot_a0p_r2p_all",0
"440070001021008","tot_a0p_hl_yn",41
"440070001021008","tot_a0p_hl_y",41
"440070001021008","tot_a0p_hl_n",0
"440070001021008","tot_a0p_r1p_all_hl_n",0
"440070001021008","tot_a0p_r1_w_hl_n",0
"440070001021008","tot_a0p_r1_b_hl_n",0
"440070001021008","tot_a0p_r1_na_hl_n",0
"440070001021008","tot_a0p_r1_a_hl_n",0
"440070001021008","tot_a0p_r1_pi_hl_n",0
"440070001021008","tot_a0p_r1_o_hl_n",0
"440070001021008","tot_a0p_r2p_all_hl_n",0
"440070001021008","tot_a18p",41
"440070001021008","tot_a18p_r1_all",41
"440070001021008","tot_a18p_r1_w",0
"440070001021008","tot_a18p_r1_b",0
"440070001021008","tot_a18p_r1_na",0
"440070001021008","tot_a18p_r1_a",0
"440070001021008","tot_a18p_r1_pi",0
"440070001021008","tot_a18p_r1_o",41
"440070001021008","tot_a18p_r2p_all",0
"440070001021008","tot_a18p_hl_yn",41
"440070001021008","tot_a18p_hl_y",41
"440070001021008","tot_a18p_hl_n",0
"440070001021008","tot_a18p_r1p_all_hl_n",0
"440070001021008","tot_a18p_r1_w_hl_n",0
"440070001021008","tot_a18p_r1_b_hl_n",0
"440070001021008","tot_a18p_r1_na_hl_n",0
"440070001021008","tot_a18p_r1_a_hl_n",0
"440070001021008","tot_a18p_r1_pi_hl_n",0
"440070001021008","tot_a18p_r1_o_hl_n",0
"440070001021008","tot_a18p_r2p_all_hl_n",0
"440070001024052","tot_a0p",79
"440070001024052","tot_a0p_r1_all",79
"440070001024052","tot_a0p_r1_w",52
"440070001024052","tot_a0p_r1_b",0
"440070001024052","tot_a0p_r1_na",0
"440070001024052","tot_a0p_r1_a",27
"440070001024052","tot_a0p_r1_pi",0
"440070001024052","tot_a0p_r1_o",0
"440070001024052","tot_a0p_r2p_all",0
"440070001024052","tot_a0p_hl_yn",79
"440070001024052","tot_a0p_hl_y",52
"440070001024052","tot_a0p_hl_n",27
"440070001024052","tot_a0p_r1p_all_hl_n",27
"440070001024052","tot_a0p_r1_w_hl_n",0
"440070001024052","tot_a0p_r1_b_hl_n",0
"440070001024052","tot_a0p_r1_na_hl_n",0
"440070001024052","tot_a0p_r1_a_hl_n",27
"440070001024052","tot_a0p_r1_pi_hl_n",0
"440070001024052","tot_a0p_r1_o_hl_n",0
"440070001024052","tot_a0p_r2p_all_hl_n",0
"440070001024052","tot_a18p",0
"440070001024052","tot_a18p_r1_all",0
"440070001024052","tot_a18p_r1_w",0
"440070001024052","tot_a18p_r1_b",0
"440070001024052","tot_a18p_r1_na",0
"440070001024052","tot_a18p_r1_a",0
"440070001024052","tot_a18p_r1_pi",0
"440070001024052","tot_a18p_r1_o",0
